#;Time;RL points;Agent name;Learning type;Won episode;Episode iterations;Episode time [s];Interest in enemy [%]
342;12.01.2022 05:17:40;-3,189521;Jack;Self play;Win;1;70;100%
343;12.01.2022 05:17:51;-26,79617;Madox;Self play;Win;1;89;94%
344;12.01.2022 05:17:51;-28,43024;Jack;Self play;Fail;1;89;94%
345;12.01.2022 05:18:06;-43,10806;Madox;Self play;Win;1;128;84%
346;12.01.2022 05:18:06;-29,62775;Jack;Self play;Fail;1;128;84%
347;12.01.2022 05:18:50;-52,6328;Madox;Self play;Win;2;330;16%
348;12.01.2022 05:18:50;-45,68042;Jack;Self play;Fail;2;330;14%
349;12.01.2022 05:18:55;-4,163546;Madox;Self play;Win;1;43;84%
350;12.01.2022 05:18:55;-14,92264;Jack;Self play;Fail;1;43;79%
351;12.01.2022 05:18:59;-10,14505;Madox;Self play;Fail;1;34;68%
352;12.01.2022 05:18:59;-3,560117;Jack;Self play;Win;1;34;68%
353;12.01.2022 05:19:14;-23,43294;Madox;Self play;Fail;1;121;100%
354;12.01.2022 05:19:14;-6,045168;Jack;Self play;Win;1;121;98%
355;12.01.2022 05:19:23;-21,45351;Madox;Self play;Fail;1;75;100%
356;12.01.2022 05:19:23;-11,66024;Jack;Self play;Win;1;75;100%
357;12.01.2022 05:19:36;-11,04653;Madox;Self play;Win;1;108;100%
358;12.01.2022 05:19:36;-35,49513;Jack;Self play;Fail;1;108;100%
359;12.01.2022 05:20:26;-22,43536;Madox;Self play;Win;2;421;66%
360;12.01.2022 05:20:26;-75,60811;Jack;Self play;Fail;2;421;81%
361;12.01.2022 05:20:30;-0,5559886;Madox;Self play;Win;1;40;96%
362;12.01.2022 05:20:30;-22,84777;Jack;Self play;Fail;1;40;96%
363;12.01.2022 05:21:50;-74,08672;Madox;Self play;Fail;3;680;48%
364;12.01.2022 05:21:50;-135,3724;Jack;Self play;Win;3;680;76%
365;12.01.2022 05:22:17;-12,43517;Madox;Self play;Win;1;221;43%
366;12.01.2022 05:22:17;-74,19379;Jack;Self play;Fail;1;221;100%
367;12.01.2022 05:24:04;-56,6319;Madox;Self play;Win;3;868;78%
368;12.01.2022 05:24:04;-219,9563;Jack;Self play;Fail;3;868;99%
369;12.01.2022 05:24:06;-6,460021;Madox;Self play;Fail;1;14;100%
370;12.01.2022 05:24:06;-5,385022;Jack;Self play;Win;1;14;100%
371;12.01.2022 05:24:31;-33,35485;Madox;Self play;Win;1;214;43%
372;12.01.2022 05:24:31;-33,48029;Jack;Self play;Fail;1;214;44%
373;12.01.2022 05:25:08;-39,98918;Madox;Self play;Fail;2;310;15%
374;12.01.2022 05:25:08;-38,79656;Jack;Self play;Win;2;310;15%
375;12.01.2022 05:25:24;-23,07278;Madox;Self play;Fail;1;142;99%
376;12.01.2022 05:25:24;-17,98691;Jack;Self play;Win;1;142;99%
377;12.01.2022 05:25:26;-8,062036;Madox;Self play;Fail;1;18;85%
378;12.01.2022 05:25:26;-2,034994;Jack;Self play;Win;1;18;85%
379;12.01.2022 05:25:53;-40,99722;Madox;Self play;Fail;1;222;33%
380;12.01.2022 05:25:53;-29,58541;Jack;Self play;Win;1;222;33%
381;12.01.2022 05:25:59;-9,850058;Madox;Self play;Fail;1;49;90%
382;12.01.2022 05:25:59;-7,415081;Jack;Self play;Win;1;49;90%
383;12.01.2022 05:27:02;-63,29205;Madox;Self play;Win;2;495;20%
384;12.01.2022 05:27:02;-63,10365;Jack;Self play;Fail;2;495;31%
385;12.01.2022 05:27:51;-49,30175;Madox;Self play;Fail;2;408;100%
386;12.01.2022 05:27:51;-17,84429;Jack;Self play;Win;2;408;100%
387;12.01.2022 05:27:56;2,800007;Madox;Self play;Win;1;42;100%
388;12.01.2022 05:27:56;-11,46503;Jack;Self play;Fail;1;42;100%
389;12.01.2022 05:27:57;-3,105005;Madox;Self play;Win;1;9;100%
390;12.01.2022 05:27:57;-6,000013;Jack;Self play;Fail;1;9;100%
391;12.01.2022 05:28:17;-13,59075;Madox;Self play;Win;1;169;57%
392;12.01.2022 05:28:17;-25,00527;Jack;Self play;Fail;1;169;100%
393;12.01.2022 05:28:25;-10,86804;Madox;Self play;Fail;1;61;100%
394;12.01.2022 05:28:25;-8,090137;Jack;Self play;Win;1;61;64%
395;12.01.2022 05:29:08;-27,77267;Madox;Self play;Win;2;376;100%
396;12.01.2022 05:29:08;-39,04822;Jack;Self play;Fail;2;376;100%
397;12.01.2022 05:29:47;-36,15022;Madox;Self play;Fail;2;324;100%
398;12.01.2022 05:29:47;-28,6855;Jack;Self play;Win;2;324;100%
399;12.01.2022 05:31:47;-108,7323;Madox;Self play;Win;4;970;71%
400;12.01.2022 05:31:47;-134,1007;Jack;Self play;Fail;4;970;63%
401;12.01.2022 05:32:49;-38,76892;Madox;Self play;Win;2;542;24%
402;12.01.2022 05:32:49;-91,47282;Jack;Self play;Fail;2;542;100%
403;12.01.2022 05:33:12;-22,57525;Madox;Self play;Win;1;196;29%
404;12.01.2022 05:33:12;-52,85809;Jack;Self play;Fail;1;196;29%
405;12.01.2022 05:33:14;-0,7784953;Madox;Self play;Win;1;11;100%
406;12.01.2022 05:33:14;-6,480025;Jack;Self play;Fail;1;11;100%
407;12.01.2022 05:33:26;-19,37676;Madox;Self play;Fail;1;104;100%
408;12.01.2022 05:33:26;-27,16309;Jack;Self play;Win;1;104;100%
409;12.01.2022 05:33:28;-1,358995;Madox;Self play;Win;1;16;100%
410;12.01.2022 05:33:28;-8,455057;Jack;Self play;Fail;1;16;100%
411;12.01.2022 05:33:47;-18,21803;Madox;Self play;Win;1;162;46%
412;12.01.2022 05:33:47;-42,33895;Jack;Self play;Fail;1;162;50%
413;12.01.2022 05:34:18;-43,56588;Madox;Self play;Fail;1;254;100%
414;12.01.2022 05:34:18;-26,57422;Jack;Self play;Win;1;254;22%
415;12.01.2022 05:34:30;-16,30025;Madox;Self play;Win;1;101;41%
416;12.01.2022 05:34:30;-16,02911;Jack;Self play;Fail;1;101;41%
417;12.01.2022 05:34:47;-35,23524;Madox;Self play;Fail;1;142;100%
418;12.01.2022 05:34:47;-7,330112;Jack;Self play;Win;1;142;34%
419;12.01.2022 05:35:02;-11,47015;Madox;Self play;Win;1;127;43%
420;12.01.2022 05:35:02;-20,18161;Jack;Self play;Fail;1;127;99%
421;12.01.2022 05:36:06;-44,62669;Madox;Self play;Win;2;495;70%
422;12.01.2022 05:36:06;-54,76424;Jack;Self play;Fail;2;495;70%
423;12.01.2022 05:36:29;-11,54013;Madox;Self play;Win;1;195;31%
424;12.01.2022 05:36:29;-31,21272;Jack;Self play;Fail;1;195;56%
425;12.01.2022 05:36:40;-11,40853;Madox;Self play;Fail;1;96;100%
426;12.01.2022 05:36:40;-8,825123;Jack;Self play;Win;1;96;36%
427;12.01.2022 05:37:31;-24,14768;Madox;Self play;Win;2;434;33%
428;12.01.2022 05:37:31;-80,8424;Jack;Self play;Fail;2;434;96%
429;12.01.2022 05:37:48;-13,72533;Madox;Self play;Win;1;142;96%
430;12.01.2022 05:37:48;-25,09531;Jack;Self play;Fail;1;142;91%
431;12.01.2022 05:37:58;-25,20285;Madox;Self play;Fail;1;85;99%
432;12.01.2022 05:37:58;-19,70546;Jack;Self play;Win;1;85;99%
433;12.01.2022 05:38:53;-41,25231;Madox;Self play;Win;2;468;93%
434;12.01.2022 05:38:53;-51,13967;Jack;Self play;Fail;2;468;99%
435;12.01.2022 05:39:58;-51,85268;Madox;Self play;Win;2;468;68%
436;12.01.2022 05:39:58;-60,51612;Jack;Self play;Fail;2;468;67%
437;12.01.2022 05:40:07;-18,06015;Madox;Self play;Fail;1;76;100%
438;12.01.2022 05:40:07;-1,970024;Jack;Self play;Win;1;76;96%
439;12.01.2022 05:41:09;-100,6564;Madox;Self play;Fail;2;528;67%
440;12.01.2022 05:41:09;-46,12836;Jack;Self play;Win;2;528;44%
441;12.01.2022 05:41:21;-24,34024;Madox;Self play;Fail;1;95;100%
442;12.01.2022 05:41:21;-2,456513;Jack;Self play;Win;1;95;100%
443;12.01.2022 05:41:33;-20,96554;Madox;Self play;Win;1;101;100%
444;12.01.2022 05:41:33;-29,97531;Jack;Self play;Fail;1;101;100%
445;12.01.2022 05:41:44;-16,74529;Madox;Self play;Win;1;95;100%
446;12.01.2022 05:41:44;-14,99016;Jack;Self play;Fail;1;95;100%
447;12.01.2022 05:42:22;-39,40407;Madox;Self play;Win;2;318;100%
448;12.01.2022 05:42:22;-27,85887;Jack;Self play;Fail;2;318;20%
449;12.01.2022 05:42:30;-21,48016;Madox;Self play;Fail;1;68;100%
450;12.01.2022 05:42:30;-3,170058;Jack;Self play;Win;1;68;100%
451;12.01.2022 05:42:45;-9,365216;Madox;Self play;Win;1;128;100%
452;12.01.2022 05:42:45;-27,81185;Jack;Self play;Fail;1;128;100%
453;12.01.2022 05:43:25;-42,27156;Madox;Self play;Fail;2;388;90%
454;12.01.2022 05:43:25;-22,96036;Jack;Self play;Win;2;388;37%
455;12.01.2022 05:43:28;-12,88011;Madox;Self play;Fail;1;28;98%
456;12.01.2022 05:43:28;1,680755;Jack;Self play;Win;1;28;98%
457;12.01.2022 05:43:34;-12,96504;Madox;Self play;Fail;1;49;99%
458;12.01.2022 05:43:34;-2,804102;Jack;Self play;Win;1;49;99%
459;12.01.2022 05:43:44;-18,38836;Madox;Self play;Fail;1;97;100%
460;12.01.2022 05:43:44;-6,495081;Jack;Self play;Win;1;97;47%
461;12.01.2022 05:43:50;1,225006;Madox;Self play;Win;1;24;98%
462;12.01.2022 05:43:50;-8,395018;Jack;Self play;Fail;1;24;100%
463;12.01.2022 05:44:10;-35,19781;Madox;Self play;Fail;1;169;100%
464;12.01.2022 05:44:10;-5,915028;Jack;Self play;Win;1;169;26%
465;12.01.2022 05:44:15;-11,34023;Madox;Self play;Win;1;47;95%
466;12.01.2022 05:44:15;-6,592508;Jack;Self play;Fail;1;47;100%
467;12.01.2022 05:45:06;-12,63265;Madox;Self play;Win;1;141;52%
468;12.01.2022 05:45:06;-21,81017;Jack;Self play;Fail;1;141;52%
469;12.01.2022 05:45:18;-20,39509;Madox;Self play;Fail;1;111;100%
470;12.01.2022 05:45:18;-6,472939;Jack;Self play;Win;1;111;100%
471;12.01.2022 05:45:26;-2,025071;Madox;Self play;Win;1;81;72%
472;12.01.2022 05:45:26;-21,49669;Jack;Self play;Fail;1;81;72%
473;12.01.2022 05:45:42;-15,27015;Madox;Self play;Win;1;157;34%
474;12.01.2022 05:45:42;-26,56513;Jack;Self play;Fail;1;157;34%
475;12.01.2022 05:45:44;-2,042496;Madox;Self play;Win;1;14;100%
476;12.01.2022 05:45:44;-8,170055;Jack;Self play;Fail;1;14;100%
477;12.01.2022 05:45:46;-7,685019;Madox;Self play;Fail;1;17;97%
478;12.01.2022 05:45:46;-0,5724968;Jack;Self play;Win;1;17;97%
479;12.01.2022 05:46:11;-14,58012;Madox;Self play;Win;1;249;22%
480;12.01.2022 05:46:11;-27,50337;Jack;Self play;Fail;1;249;100%
481;12.01.2022 05:46:20;-4,630149;Madox;Self play;Win;1;88;100%
482;12.01.2022 05:46:20;-17,35588;Jack;Self play;Fail;1;88;100%
483;12.01.2022 05:46:45;-26,24025;Madox;Self play;Win;1;243;27%
484;12.01.2022 05:46:45;-35,32514;Jack;Self play;Fail;1;243;27%
485;12.01.2022 05:46:46;-0,9449952;Madox;Self play;Win;1;12;100%
486;12.01.2022 05:46:46;-5,760001;Jack;Self play;Fail;1;12;100%
487;12.01.2022 05:46:49;-9,295047;Madox;Self play;Fail;1;27;100%
488;12.01.2022 05:46:49;-3,690116;Jack;Self play;Win;1;27;100%
489;12.01.2022 05:47:22;-34,92039;Madox;Self play;Fail;2;323;86%
490;12.01.2022 05:47:22;-26,26208;Jack;Self play;Win;2;323;86%
491;12.01.2022 05:47:54;-18,50702;Madox;Self play;Win;2;316;100%
492;12.01.2022 05:47:54;-31,68874;Jack;Self play;Fail;2;316;100%
493;12.01.2022 05:49:17;-71,00458;Madox;Self play;Win;3;761;85%
494;12.01.2022 05:49:17;-58,71937;Jack;Self play;Fail;3;761;50%
495;12.01.2022 05:49:19;-0,6502445;Madox;Self play;Win;1;16;100%
496;12.01.2022 05:49:19;-7,995039;Jack;Self play;Fail;1;16;100%
497;12.01.2022 05:49:21;0,1500018;Madox;Self play;Win;1;15;100%
498;12.01.2022 05:49:21;-6,450006;Jack;Self play;Fail;1;15;100%
499;12.01.2022 05:49:36;-9,645103;Madox;Self play;Win;1;141;27%
500;12.01.2022 05:49:36;-25,88016;Jack;Self play;Fail;1;141;27%
501;12.01.2022 05:49:42;-3,630075;Madox;Self play;Win;1;56;59%
502;12.01.2022 05:49:42;-10,89504;Jack;Self play;Fail;1;56;59%
503;12.01.2022 05:49:49;-1,259995;Madox;Self play;Win;1;68;100%
504;12.01.2022 05:49:49;-12,18005;Jack;Self play;Fail;1;68;100%
505;12.01.2022 05:50:33;-19,60048;Madox;Self play;Win;2;408;35%
506;12.01.2022 05:50:33;-63,99356;Jack;Self play;Fail;2;408;100%
507;12.01.2022 05:50:39;-12,43004;Madox;Self play;Fail;1;54;100%
508;12.01.2022 05:50:39;-0,9312638;Jack;Self play;Win;1;54;100%
509;12.01.2022 05:51:36;-73,54697;Madox;Self play;Fail;2;541;99%
510;12.01.2022 05:51:36;-32,92522;Jack;Self play;Win;2;541;14%
511;12.01.2022 05:52:21;-53,54955;Madox;Self play;Fail;2;381;27%
512;12.01.2022 05:52:21;-33,96324;Jack;Self play;Win;2;381;30%
513;12.01.2022 05:52:56;-34,16268;Madox;Self play;Fail;2;335;91%
514;12.01.2022 05:52:56;-24,10355;Jack;Self play;Win;2;335;91%
515;12.01.2022 05:52:58;0,1625054;Madox;Self play;Win;1;20;100%
516;12.01.2022 05:52:58;-7,310007;Jack;Self play;Fail;1;20;100%
517;12.01.2022 05:53:38;-37,13789;Madox;Self play;Win;2;374;19%
518;12.01.2022 05:53:38;-56,61741;Jack;Self play;Fail;2;374;19%
519;12.01.2022 05:54:15;-32,75516;Madox;Self play;Fail;2;362;87%
520;12.01.2022 05:54:15;-22,20765;Jack;Self play;Win;2;362;87%
521;12.01.2022 05:54:21;-0,9100375;Madox;Self play;Win;1;56;100%
522;12.01.2022 05:54:21;-11,11752;Jack;Self play;Fail;1;56;100%
523;12.01.2022 05:54:42;-18,02516;Madox;Self play;Win;1;189;21%
524;12.01.2022 05:54:42;-30,83014;Jack;Self play;Fail;1;189;21%
525;12.01.2022 05:54:52;-6,357582;Madox;Self play;Win;1;95;100%
526;12.01.2022 05:54:52;-12,99244;Jack;Self play;Fail;1;95;100%
527;12.01.2022 05:55:53;-56,03411;Madox;Self play;Fail;2;569;99%
528;12.01.2022 05:55:53;-33,23219;Jack;Self play;Win;2;569;59%
529;12.01.2022 05:55:58;-8,115035;Madox;Self play;Fail;1;16;100%
530;12.01.2022 05:55:58;-2,424993;Jack;Self play;Win;1;16;100%
531;12.01.2022 05:56:04;1,170006;Madox;Self play;Win;1;31;100%
532;12.01.2022 05:56:04;-9,655007;Jack;Self play;Fail;1;31;100%
533;12.01.2022 05:56:16;-3,589805;Madox;Self play;Win;1;109;100%
534;12.01.2022 05:56:16;-21,24396;Jack;Self play;Fail;1;109;100%
535;12.01.2022 05:56:18;-1,107994;Madox;Self play;Win;1;21;100%
536;12.01.2022 05:56:18;-10,43508;Jack;Self play;Fail;1;21;100%
537;12.01.2022 05:57:09;-37,56955;Madox;Self play;Win;2;488;69%
538;12.01.2022 05:57:09;-44,65463;Jack;Self play;Fail;2;488;69%
539;12.01.2022 05:57:37;-27,06021;Madox;Self play;Win;1;270;19%
540;12.01.2022 05:57:37;-37,11003;Jack;Self play;Fail;1;270;19%
541;12.01.2022 05:59:13;-59,12904;Madox;Self play;Win;4;931;52%
542;12.01.2022 05:59:13;-102,5243;Jack;Self play;Fail;4;931;91%
543;12.01.2022 05:59:31;-13,1701;Madox;Self play;Win;1;170;23%
544;12.01.2022 05:59:31;-25,45011;Jack;Self play;Fail;1;170;23%
545;12.01.2022 05:59:48;-3,828585;Madox;Self play;Win;1;122;100%
546;12.01.2022 05:59:48;-18,3801;Jack;Self play;Fail;1;122;100%
547;12.01.2022 05:59:53;-6,96151;Madox;Self play;Fail;1;19;100%
548;12.01.2022 05:59:53;-2,36005;Jack;Self play;Win;1;19;100%
549;12.01.2022 06:00:06;-22,8401;Madox;Self play;Fail;1;122;100%
550;12.01.2022 06:00:06;2,866508;Jack;Self play;Win;1;122;100%
551;12.01.2022 06:00:20;-19,26613;Madox;Self play;Fail;1;130;100%
552;12.01.2022 06:00:20;-3,330036;Jack;Self play;Win;1;130;55%
553;12.01.2022 06:00:26;-12,88004;Madox;Self play;Fail;1;62;68%
554;12.01.2022 06:00:26;1,630002;Jack;Self play;Win;1;62;68%
555;12.01.2022 06:00:44;-25,53144;Madox;Self play;Fail;1;168;41%
556;12.01.2022 06:00:44;-12,97762;Jack;Self play;Win;1;168;41%
557;12.01.2022 06:00:58;-25,37651;Madox;Self play;Fail;1;123;45%
558;12.01.2022 06:00:58;-9,107656;Jack;Self play;Win;1;123;45%
559;12.01.2022 06:01:16;-9,290067;Madox;Self play;Win;1;175;22%
560;12.01.2022 06:01:16;-22,82462;Jack;Self play;Fail;1;175;100%
561;12.01.2022 06:01:40;-16,77762;Madox;Self play;Win;1;229;22%
562;12.01.2022 06:01:40;-33,56007;Jack;Self play;Fail;1;229;22%
563;12.01.2022 06:01:43;-6,015001;Madox;Self play;Fail;1;19;100%
564;12.01.2022 06:01:43;0,2000049;Jack;Self play;Win;1;19;100%
565;12.01.2022 06:01:44;-3,057496;Madox;Self play;Win;1;12;100%
566;12.01.2022 06:01:44;-3,999998;Jack;Self play;Fail;1;12;100%
567;12.01.2022 06:01:46;1,940006;Madox;Self play;Win;1;22;100%
568;12.01.2022 06:01:46;-10,18003;Jack;Self play;Fail;1;22;100%
569;12.01.2022 06:01:53;2,056759;Madox;Self play;Win;1;61;100%
570;12.01.2022 06:01:53;-17,89507;Jack;Self play;Fail;1;61;100%
571;12.01.2022 06:02:02;-9,611519;Madox;Self play;Fail;1;80;100%
572;12.01.2022 06:02:02;-5,135057;Jack;Self play;Win;1;80;92%
573;12.01.2022 06:02:04;-2,802121;Madox;Self play;Win;1;26;100%
574;12.01.2022 06:02:04;-4,967496;Jack;Self play;Fail;1;26;100%
575;12.01.2022 06:02:08;-8,325001;Madox;Self play;Fail;1;30;100%
576;12.01.2022 06:02:08;2,569006;Jack;Self play;Win;1;30;100%
577;12.01.2022 06:03:35;-75,80398;Madox;Self play;Win;3;829;50%
578;12.01.2022 06:03:35;-62,47593;Jack;Self play;Fail;3;829;48%
579;12.01.2022 06:04:45;-37,45166;Madox;Self play;Win;3;627;16%
580;12.01.2022 06:04:45;-84,43127;Jack;Self play;Fail;3;627;60%
581;12.01.2022 06:04:59;-18,90007;Madox;Self play;Fail;1;129;57%
582;12.01.2022 06:04:59;-10,31022;Jack;Self play;Win;1;129;52%
583;12.01.2022 06:05:03;2,885256;Madox;Self play;Win;1;39;88%
584;12.01.2022 06:05:03;-9,375035;Jack;Self play;Fail;1;39;100%
585;12.01.2022 06:05:52;-31,51188;Madox;Self play;Win;2;468;21%
586;12.01.2022 06:05:52;-61,02529;Jack;Self play;Fail;2;468;82%
587;12.01.2022 06:06:07;-6,755061;Madox;Self play;Win;1;142;39%
588;12.01.2022 06:06:07;-27,68773;Jack;Self play;Fail;1;142;39%
589;12.01.2022 06:07:32;-50,67131;Madox;Self play;Win;3;763;82%
590;12.01.2022 06:07:32;-69,60648;Jack;Self play;Fail;3;763;82%
591;12.01.2022 06:07:43;-5,710059;Madox;Self play;Win;1;101;41%
592;12.01.2022 06:07:43;-16,87635;Jack;Self play;Fail;1;101;41%
593;12.01.2022 06:09:08;-62,56492;Madox;Self play;Fail;3;822;53%
594;12.01.2022 06:09:08;-75,44639;Jack;Self play;Win;3;822;80%
595;12.01.2022 06:09:20;-4,558709;Madox;Self play;Win;1;108;100%
596;12.01.2022 06:09:20;-22,90514;Jack;Self play;Fail;1;108;100%
597;12.01.2022 06:10:00;-26,83516;Madox;Self play;Fail;2;375;26%
598;12.01.2022 06:10:00;-51,84479;Jack;Self play;Win;2;375;100%
599;12.01.2022 06:10:06;-12,80004;Madox;Self play;Fail;1;55;100%
600;12.01.2022 06:10:06;-0,2274921;Jack;Self play;Win;1;55;100%
601;12.01.2022 06:10:16;-16,91869;Madox;Self play;Fail;1;101;100%
602;12.01.2022 06:10:16;-14,47129;Jack;Self play;Win;1;101;100%
603;12.01.2022 06:10:40;-26,48014;Madox;Self play;Fail;1;222;36%
604;12.01.2022 06:10:40;-14,40267;Jack;Self play;Win;1;222;36%
605;12.01.2022 06:11:18;-20,4166;Madox;Self play;Win;2;327;18%
606;12.01.2022 06:11:18;-36,45298;Jack;Self play;Fail;2;327;97%
607;12.01.2022 06:11:22;1,220002;Madox;Self play;Win;1;13;92%
608;12.01.2022 06:11:22;-7,27001;Jack;Self play;Fail;1;13;92%
609;12.01.2022 06:11:33;-14,38003;Madox;Self play;Fail;1;102;51%
610;12.01.2022 06:11:33;-9,345187;Jack;Self play;Win;1;102;51%
611;12.01.2022 06:12:12;-33,51927;Madox;Self play;Win;2;374;69%
612;12.01.2022 06:12:12;-37,76263;Jack;Self play;Fail;2;374;31%
613;12.01.2022 06:12:16;0,2659529;Madox;Self play;Win;1;36;100%
614;12.01.2022 06:12:16;-12,99007;Jack;Self play;Fail;1;36;100%
615;12.01.2022 06:12:33;-22,02011;Madox;Self play;Fail;1;162;47%
616;12.01.2022 06:12:33;-16,59269;Jack;Self play;Win;1;162;47%
617;12.01.2022 06:12:39;-8,244504;Madox;Self play;Fail;1;55;100%
618;12.01.2022 06:12:39;-4,196111;Jack;Self play;Win;1;55;100%
619;12.01.2022 06:13:07;-14,32518;Madox;Self play;Win;1;268;34%
620;12.01.2022 06:13:07;-28,85509;Jack;Self play;Fail;1;268;100%
621;12.01.2022 06:13:41;-18,12653;Madox;Self play;Win;2;323;18%
622;12.01.2022 06:13:41;-38,67374;Jack;Self play;Fail;2;323;100%
623;12.01.2022 06:13:45;6,012755;Madox;Self play;Win;1;36;100%
624;12.01.2022 06:13:45;-12,85505;Jack;Self play;Fail;1;36;100%
625;12.01.2022 06:13:55;-12,66278;Madox;Self play;Fail;1;94;100%
626;12.01.2022 06:13:55;-4,342576;Jack;Self play;Win;1;94;65%
627;12.01.2022 06:14:12;-17,83459;Madox;Self play;Fail;1;168;100%
628;12.01.2022 06:14:12;-8,905072;Jack;Self play;Win;1;168;36%
629;12.01.2022 06:14:14;-2,206495;Madox;Self play;Win;1;12;100%
630;12.01.2022 06:14:14;-4,034998;Jack;Self play;Fail;1;12;100%
631;12.01.2022 06:14:36;-29,20418;Madox;Self play;Fail;1;215;100%
632;12.01.2022 06:14:36;-11,50509;Jack;Self play;Win;1;215;36%
633;12.01.2022 06:14:41;4,932257;Madox;Self play;Win;1;43;100%
634;12.01.2022 06:14:41;-10,96502;Jack;Self play;Fail;1;43;100%
635;12.01.2022 06:16:18;-72,21104;Madox;Self play;Fail;3;869;39%
636;12.01.2022 06:16:18;-70,51711;Jack;Self play;Win;3;869;74%
637;12.01.2022 06:17:03;-41,57159;Madox;Self play;Win;2;435;37%
638;12.01.2022 06:17:03;-42,25729;Jack;Self play;Fail;2;435;28%
639;12.01.2022 06:17:30;-35,2301;Madox;Self play;Fail;1;255;100%
640;12.01.2022 06:17:30;-10,24505;Jack;Self play;Win;1;255;22%
641;12.01.2022 06:17:45;-3,995092;Madox;Self play;Win;1;142;66%
642;12.01.2022 06:17:45;-16,97382;Jack;Self play;Fail;1;142;86%
643;12.01.2022 06:17:52;-13,85007;Madox;Self play;Fail;1;67;100%
644;12.01.2022 06:17:52;-0,8650466;Jack;Self play;Win;1;67;100%
645;12.01.2022 06:17:55;-9,070024;Madox;Self play;Fail;1;25;100%
646;12.01.2022 06:17:55;1,516243;Jack;Self play;Win;1;25;100%
647;12.01.2022 06:18:54;-50,90377;Madox;Self play;Win;2;533;68%
648;12.01.2022 06:18:54;-46,9313;Jack;Self play;Fail;2;533;46%
649;12.01.2022 06:19:06;-18,05007;Madox;Self play;Fail;1;82;100%
650;12.01.2022 06:19:06;-3,083175;Jack;Self play;Win;1;82;100%
651;12.01.2022 06:19:57;-22,72041;Madox;Self play;Win;2;489;78%
652;12.01.2022 06:19:57;-51,89254;Jack;Self play;Fail;2;489;78%
653;12.01.2022 06:20:38;-44,33595;Madox;Self play;Win;2;395;92%
654;12.01.2022 06:20:38;-41,05334;Jack;Self play;Fail;2;395;32%
655;12.01.2022 06:20:43;-2,184996;Madox;Self play;Win;1;48;74%
656;12.01.2022 06:20:43;-8,081261;Jack;Self play;Fail;1;48;100%
657;12.01.2022 06:21:38;-47,56185;Madox;Self play;Fail;2;521;100%
658;12.01.2022 06:21:38;-36,27;Jack;Self play;Win;2;521;73%
659;12.01.2022 06:21:57;-16,27014;Madox;Self play;Win;1;188;33%
660;12.01.2022 06:21:57;-23,93012;Jack;Self play;Fail;1;188;33%
661;12.01.2022 06:22:07;3,525007;Madox;Self play;Win;1;94;100%
662;12.01.2022 06:22:07;-18,79007;Jack;Self play;Fail;1;94;100%
663;12.01.2022 06:22:21;-8,680058;Madox;Self play;Win;1;129;25%
664;12.01.2022 06:22:21;-19,76007;Jack;Self play;Fail;1;129;25%
665;12.01.2022 06:23:09;-18,23744;Madox;Self play;Win;2;408;36%
666;12.01.2022 06:23:09;-48,29475;Jack;Self play;Fail;2;408;100%
667;12.01.2022 06:23:12;-5,169999;Madox;Self play;Fail;1;20;100%
668;12.01.2022 06:23:12;-2,610011;Jack;Self play;Win;1;20;100%
669;12.01.2022 06:23:45;-23,24027;Madox;Self play;Fail;2;322;99%
670;12.01.2022 06:23:45;-15,12021;Jack;Self play;Win;2;322;99%
671;12.01.2022 06:23:58;-22,12526;Madox;Self play;Fail;1;121;97%
672;12.01.2022 06:23:58;-2,01675;Jack;Self play;Win;1;121;97%
673;12.01.2022 06:24:05;-0,3963507;Madox;Self play;Win;1;67;100%
674;12.01.2022 06:24:05;-11,87503;Jack;Self play;Fail;1;67;100%
675;12.01.2022 06:25:06;-70,24333;Madox;Self play;Fail;2;588;49%
676;12.01.2022 06:25:06;-45,08934;Jack;Self play;Win;2;588;7%
677;12.01.2022 06:25:09;-7,312504;Madox;Self play;Fail;1;19;100%
678;12.01.2022 06:25:09;-1,269995;Jack;Self play;Win;1;19;100%
679;12.01.2022 06:25:46;-34,20019;Madox;Self play;Fail;2;354;22%
680;12.01.2022 06:25:46;-26,34255;Jack;Self play;Win;2;354;100%
681;12.01.2022 06:26:39;-54,27211;Madox;Self play;Fail;2;422;100%
682;12.01.2022 06:26:39;-20,53785;Jack;Self play;Win;2;422;32%
683;12.01.2022 06:27:13;-23,24525;Madox;Self play;Win;2;330;100%
684;12.01.2022 06:27:13;-24,32513;Jack;Self play;Fail;2;330;32%
685;12.01.2022 06:27:23;3,037498;Madox;Self play;Win;1;96;54%
686;12.01.2022 06:27:23;-15,18007;Jack;Self play;Fail;1;96;54%
687;12.01.2022 06:27:25;0,02500355;Madox;Self play;Win;1;11;100%
688;12.01.2022 06:27:25;-5,650002;Jack;Self play;Fail;1;11;100%
689;12.01.2022 06:27:28;0,7650057;Madox;Self play;Win;1;26;100%
690;12.01.2022 06:27:28;-8,815014;Jack;Self play;Fail;1;26;100%
691;12.01.2022 06:27:45;-15,45955;Madox;Self play;Fail;1;163;82%
692;12.01.2022 06:27:45;-2,815133;Jack;Self play;Win;1;163;82%
693;12.01.2022 06:27:46;-3,119999;Madox;Self play;Win;1;9;100%
694;12.01.2022 06:27:46;-3,929997;Jack;Self play;Fail;1;9;100%
